product_id,sku,name,description,features,material,length_mm,dimensions,capacity,weight_kg,corrosion_resistant,uom,country_of_manufacture,category_id,timestamp,processed_timestamp
DZ2421-0020,DZ2421-0020,Light Duty Telescopic Slide with Low Profile 200mm DZ2421-0020,,,,17382.0,"{'length_mm': [200.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099190,2025-11-17T09:40:42.470026
DZ2421-0025,DZ2421-0025,Light Duty Telescopic Slide with Low Profile 250mm DZ2421-0025,,,,17385.0,"{'length_mm': [250.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099216,2025-11-17T09:40:42.470026
DZ2421-0030,DZ2421-0030,Light Duty Telescopic Slide with Low Profile 300mm DZ2421-0030,,,,17388.0,"{'length_mm': [300.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099245,2025-11-17T09:40:42.470026
DZ2421-0035,DZ2421-0035,Light Duty Telescopic Slide with Low Profile 350mm DZ2421-0035,,,,17391.0,"{'length_mm': [350.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099270,2025-11-17T09:40:42.470026
DZ2421-0040,DZ2421-0040,Light Duty Telescopic Slide with Low Profile 400mm DZ2421-0040,,,,17394.0,"{'length_mm': [400.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099296,2025-11-17T09:40:42.470026
DZ2421-0045,DZ2421-0045,Light Duty Telescopic Slide with Low Profile 450mm DZ2421-0045,,,,17397.0,"{'length_mm': [450.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099321,2025-11-17T09:40:42.470026
DZ2421-0050,DZ2421-0050,Light Duty Telescopic Slide with Low Profile 500mm DZ2421-0050,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099348,2025-11-17T09:40:42.470026
DZ2431,DZ2431,Light Duty Full Extension Slide with Low Profile DZ2431,"Light duty full extension slide with low profile DZ2431that has a load rating upto 20kg, light duty with 100% Extension, low profile 20mm height and 16mm slide thickness. Mounting option verticle & use for Printer.",Low profile Light Duty Slide Temperature Range Between -20º & 110º C DZ - Electro zinc plate and blue passivate Life time guarantee: it's Quick Ship ™ slides against defects in material and workmanship. Please Read more under Help and policy section. Used in furniture,,,"{'length_mm': [20.0, 16.0], 'thickness_mm': [], 'extension_percent': []}","{'value': 20.0, 'unit': 'kg'}",,False,Pair,,61.0,2025-11-17 09:32:36.099403,2025-11-17T09:40:42.470026
DZ2431-0015,DZ2431-0015,Light Duty Full Extension Slide with Low Profile 150mm DZ2431-0015,,,,17379.0,"{'length_mm': [150.0], 'thickness_mm': [], 'extension_percent': []}",,0.32,False,,,,2025-11-17 09:32:36.099428,2025-11-17T09:40:42.470026
DZ2431-0020,DZ2431-0020,Light Duty Full Extension Slide with Low Profile 200mm DZ2431-0020,,,,17382.0,"{'length_mm': [200.0], 'thickness_mm': [], 'extension_percent': []}",,0.43,False,,,,2025-11-17 09:32:36.099452,2025-11-17T09:40:42.470026
DZ2431-0025,DZ2431-0025,Light Duty Full Extension Slide with Low Profile 250mm DZ2431-0025,,,,17385.0,"{'length_mm': [250.0], 'thickness_mm': [], 'extension_percent': []}",,0.55,False,,,,2025-11-17 09:32:36.099474,2025-11-17T09:40:42.470026
DZ2431-0030,DZ2431-0030,Light Duty Full Extension Slide with Low Profile 300mm DZ2431-0030,,,,17388.0,"{'length_mm': [300.0], 'thickness_mm': [], 'extension_percent': []}",,0.67,False,,,,2025-11-17 09:32:36.099496,2025-11-17T09:40:42.470026
DZ2431-0035,DZ2431-0035,Light Duty Full Extension Slide with Low Profile 350mm DZ2431-0035,,,,17391.0,"{'length_mm': [350.0], 'thickness_mm': [], 'extension_percent': []}",,0.79,False,,,,2025-11-17 09:32:36.099519,2025-11-17T09:40:42.470026
DZ2431-0040,DZ2431-0040,Light Duty Full Extension Slide with Low Profile 400mm DZ2431-0040,,,,17394.0,"{'length_mm': [400.0], 'thickness_mm': [], 'extension_percent': []}",,0.9,False,,,,2025-11-17 09:32:36.099541,2025-11-17T09:40:42.470026
DZ2431-0045,DZ2431-0045,Light Duty Full Extension Slide with Low Profile 450mm DZ2431-0045,,,,17397.0,"{'length_mm': [450.0], 'thickness_mm': [], 'extension_percent': []}",,1.02,False,,,,2025-11-17 09:32:36.099562,2025-11-17T09:40:42.470026
DZ2431-0050,DZ2431-0050,Light Duty Full Extension Slide with Low Profile 500mm DZ2431-0050,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,1.14,False,,,,2025-11-17 09:32:36.099585,2025-11-17T09:40:42.470026
DZ2431-0015,DZ2431-0015,Light Duty Full Extension Slide with Low Profile 150mm DZ2431-0015,,,,17379.0,"{'length_mm': [150.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099611,2025-11-17T09:40:42.470026
DZ2431-0020,DZ2431-0020,Light Duty Full Extension Slide with Low Profile 200mm DZ2431-0020,,,,17382.0,"{'length_mm': [200.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099639,2025-11-17T09:40:42.470026
DZ2431-0025,DZ2431-0025,Light Duty Full Extension Slide with Low Profile 250mm DZ2431-0025,,,,17385.0,"{'length_mm': [250.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099665,2025-11-17T09:40:42.470026
DZ2431-0030,DZ2431-0030,Light Duty Full Extension Slide with Low Profile 300mm DZ2431-0030,,,,17388.0,"{'length_mm': [300.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099691,2025-11-17T09:40:42.470026
DZ2431-0035,DZ2431-0035,Light Duty Full Extension Slide with Low Profile 350mm DZ2431-0035,,,,17391.0,"{'length_mm': [350.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099717,2025-11-17T09:40:42.470026
DZ2431-0040,DZ2431-0040,Light Duty Full Extension Slide with Low Profile 400mm DZ2431-0040,,,,17394.0,"{'length_mm': [400.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099765,2025-11-17T09:40:42.470026
DZ2431-0045,DZ2431-0045,Light Duty Full Extension Slide with Low Profile 450mm DZ2431-0045,,,,17397.0,"{'length_mm': [450.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099791,2025-11-17T09:40:42.470026
DZ2431-0050,DZ2431-0050,Light Duty Full Extension Slide with Low Profile 500mm DZ2431-0050,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.099819,2025-11-17T09:40:42.470026
DZ2601,DZ2601,Light Duty Low Profile Drawer Slide DZ2601,"Bringing you Accuride’s renowned high-quality performance with a very low profile for light-duty industrial hardware, such as tool boxes, laboratory equipment and commercial-grade fixtures. The full extension movement of the DZ2601 offers full access to all stored items without restriction. This motion hardware has a side space of 12.7mm, along with a hold-in detent that prevents drawer roll-out and bounce-back for the perfect close every time. Due to its extra-low profile, the 2601 is not suitable for flat mounting and should not be used in this manner.","Super low profile. Not suitable for flat mounting. Light Duty Slide Temperature Range Between -20º & 70º C DZ - Electro zinc plate and blue passivate Life time guarantee: it's Quick Ship ™ slides against defects in material and workmanship. Please Read more under Help and policy section. Used for: Tool boxes, laboratory equipment and commercial-grade fixtures.",,,"{'length_mm': [12.7], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,61.0,2025-11-17 09:32:36.099925,2025-11-17T09:40:42.470026
DZ2601-0015,DZ2601-0015,Light Duty Low Profile Drawer Slide 150mm DZ2601-0015,,,,17379.0,"{'length_mm': [150.0], 'thickness_mm': [], 'extension_percent': []}",,0.32,False,,,,2025-11-17 09:32:36.099948,2025-11-17T09:40:42.470026
DZ2601-0020,DZ2601-0020,Light Duty Low Profile Drawer Slide 200mm DZ2601-0020,,,,17382.0,"{'length_mm': [200.0], 'thickness_mm': [], 'extension_percent': []}",,0.44,False,,,,2025-11-17 09:32:36.099971,2025-11-17T09:40:42.470026
DZ2601-0025,DZ2601-0025,Light Duty Low Profile Drawer Slide 250mm DZ2601-0025,,,,17385.0,"{'length_mm': [250.0], 'thickness_mm': [], 'extension_percent': []}",,0.55,False,,,,2025-11-17 09:32:36.099995,2025-11-17T09:40:42.470026
DZ2601-0030,DZ2601-0030,Light Duty Low Profile Drawer Slide 300mm DZ2601-0030,,,,17388.0,"{'length_mm': [300.0], 'thickness_mm': [], 'extension_percent': []}",,0.67,False,,,,2025-11-17 09:32:36.100017,2025-11-17T09:40:42.470026
DZ2601-0035,DZ2601-0035,Light Duty Low Profile Drawer Slide 350mm DZ2601-0035,,,,17391.0,"{'length_mm': [350.0], 'thickness_mm': [], 'extension_percent': []}",,0.78,False,,,,2025-11-17 09:32:36.100038,2025-11-17T09:40:42.470026
DZ2601-0040,DZ2601-0040,Light Duty Low Profile Drawer Slide 400mm DZ2601-0040,,,,17394.0,"{'length_mm': [400.0], 'thickness_mm': [], 'extension_percent': []}",,0.89,False,,,,2025-11-17 09:32:36.100060,2025-11-17T09:40:42.470026
DZ2601-0045,DZ2601-0045,Light Duty Low Profile Drawer Slide 450mm DZ2601-0045,,,,17397.0,"{'length_mm': [450.0], 'thickness_mm': [], 'extension_percent': []}",,1.01,False,,,,2025-11-17 09:32:36.100081,2025-11-17T09:40:42.470026
DZ2601-0050,DZ2601-0050,Light Duty Low Profile Drawer Slide 500mm DZ2601-0050,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,1.11,False,,,,2025-11-17 09:32:36.100103,2025-11-17T09:40:42.470026
DZ2601-0055,DZ2601-0055,Light Duty Low Profile Drawer Slide 550mm DZ2601-0055,,,,17406.0,"{'length_mm': [550.0], 'thickness_mm': [], 'extension_percent': []}",,1.23,False,,,,2025-11-17 09:32:36.100125,2025-11-17T09:40:42.470026
DZ2601-0015,DZ2601-0015,Light Duty Low Profile Drawer Slide 150mm DZ2601-0015,,,,17379.0,"{'length_mm': [150.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100152,2025-11-17T09:40:42.470026
DZ2601-0020,DZ2601-0020,Light Duty Low Profile Drawer Slide 200mm DZ2601-0020,,,,17382.0,"{'length_mm': [200.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100178,2025-11-17T09:40:42.470026
DZ2601-0025,DZ2601-0025,Light Duty Low Profile Drawer Slide 250mm DZ2601-0025,,,,17385.0,"{'length_mm': [250.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100203,2025-11-17T09:40:42.470026
DZ2601-0030,DZ2601-0030,Light Duty Low Profile Drawer Slide 300mm DZ2601-0030,,,,17388.0,"{'length_mm': [300.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100228,2025-11-17T09:40:42.470026
DZ2601-0035,DZ2601-0035,Light Duty Low Profile Drawer Slide 350mm DZ2601-0035,,,,17391.0,"{'length_mm': [350.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100255,2025-11-17T09:40:42.470026
DZ2601-0040,DZ2601-0040,Light Duty Low Profile Drawer Slide 400mm DZ2601-0040,,,,17394.0,"{'length_mm': [400.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100280,2025-11-17T09:40:42.470026
DZ2601-0045,DZ2601-0045,Light Duty Low Profile Drawer Slide 450mm DZ2601-0045,,,,17397.0,"{'length_mm': [450.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100307,2025-11-17T09:40:42.470026
DZ2601-0050,DZ2601-0050,Light Duty Low Profile Drawer Slide 500mm DZ2601-0050,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100333,2025-11-17T09:40:42.470026
DZ2601-0055,DZ2601-0055,Light Duty Low Profile Drawer Slide 550mm DZ2601-0055,,,,17406.0,"{'length_mm': [550.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100358,2025-11-17T09:40:42.470026
DZ2642,DZ2642,Telescopic Slide with Groove Mounting Option DZ2642,"Telescopic slide with groove mounting option DZ2642 that has a load rating up to 45kg, light duty with 100% extension, super low profile 26.3mm height and 12.7mm slide thickness. Use for Furniture cabinet hardware",Super low profile With groove for mounting Light Duty Slide Temperature Range Between -20º & 70º C DZ - Electro zinc plate and blue passivate Life time guarantee: it's Quick Ship ™ slides against defects in material and workmanship. Please Read more under Help and policy section. Used in furniture cabinet hardware,,,"{'length_mm': [26.3, 12.7], 'thickness_mm': [], 'extension_percent': []}","{'value': 45.0, 'unit': 'kg'}",,False,Pair,,61.0,2025-11-17 09:32:36.100414,2025-11-17T09:40:42.470026
DZ2642-0020,DZ2642-0020,Telescopic Slide with Groove Mounting Option 200mm DZ2642-0020,,,,17382.0,"{'length_mm': [200.0], 'thickness_mm': [], 'extension_percent': []}",,0.44,False,,,,2025-11-17 09:32:36.100438,2025-11-17T09:40:42.470026
DZ2642-0025,DZ2642-0025,Telescopic Slide with Groove Mounting Option 250mm DZ2642-0025,,,,17385.0,"{'length_mm': [250.0], 'thickness_mm': [], 'extension_percent': []}",,0.55,False,,,,2025-11-17 09:32:36.100460,2025-11-17T09:40:42.470026
DZ2642-0030,DZ2642-0030,Telescopic Slide with Groove Mounting Option 300mm DZ2642-0030,,,,17388.0,"{'length_mm': [300.0], 'thickness_mm': [], 'extension_percent': []}",,0.67,False,,,,2025-11-17 09:32:36.100484,2025-11-17T09:40:42.470026
DZ2642-0035,DZ2642-0035,Telescopic Slide with Groove Mounting Option 350mm DZ2642-0035,,,,17391.0,"{'length_mm': [350.0], 'thickness_mm': [], 'extension_percent': []}",,0.79,False,,,,2025-11-17 09:32:36.100506,2025-11-17T09:40:42.470026
DZ2642-0040,DZ2642-0040,Telescopic Slide with Groove Mounting Option 400mm DZ2642-0040,,,,17394.0,"{'length_mm': [400.0], 'thickness_mm': [], 'extension_percent': []}",,0.89,False,,,,2025-11-17 09:32:36.100527,2025-11-17T09:40:42.470026
DZ2642-0045,DZ2642-0045,Telescopic Slide with Groove Mounting Option 450mm DZ2642-0045,,,,17397.0,"{'length_mm': [450.0], 'thickness_mm': [], 'extension_percent': []}",,1.01,False,,,,2025-11-17 09:32:36.100548,2025-11-17T09:40:42.470026
DZ2642-0050,DZ2642-0050,Telescopic Slide with Groove Mounting Option 500mm DZ2642-0050,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,1.12,False,,,,2025-11-17 09:32:36.100570,2025-11-17T09:40:42.470026
DZ2642-0055,DZ2642-0055,Telescopic Slide with Groove Mounting Option 550mm DZ2642-0055,,,,17406.0,"{'length_mm': [550.0], 'thickness_mm': [], 'extension_percent': []}",,1.24,False,,,,2025-11-17 09:32:36.100592,2025-11-17T09:40:42.470026
DZ2642-0020,DZ2642-0020,Telescopic Slide with Groove Mounting Option 200mm DZ2642-0020,,,,17382.0,"{'length_mm': [200.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100618,2025-11-17T09:40:42.470026
DZ2642-0025,DZ2642-0025,Telescopic Slide with Groove Mounting Option 250mm DZ2642-0025,,,,17385.0,"{'length_mm': [250.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100644,2025-11-17T09:40:42.470026
DZ2642-0030,DZ2642-0030,Telescopic Slide with Groove Mounting Option 300mm DZ2642-0030,,,,17388.0,"{'length_mm': [300.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100671,2025-11-17T09:40:42.470026
DZ2642-0035,DZ2642-0035,Telescopic Slide with Groove Mounting Option 350mm DZ2642-0035,,,,17391.0,"{'length_mm': [350.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100697,2025-11-17T09:40:42.470026
DZ2642-0040,DZ2642-0040,Telescopic Slide with Groove Mounting Option 400mm DZ2642-0040,,,,17394.0,"{'length_mm': [400.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100725,2025-11-17T09:40:42.470026
DZ2642-0045,DZ2642-0045,Telescopic Slide with Groove Mounting Option 450mm DZ2642-0045,,,,17397.0,"{'length_mm': [450.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100751,2025-11-17T09:40:42.470026
DZ2642-0050,DZ2642-0050,Telescopic Slide with Groove Mounting Option 500mm DZ2642-0050,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100776,2025-11-17T09:40:42.470026
DZ2642-0055,DZ2642-0055,Telescopic Slide with Groove Mounting Option 550mm DZ2642-0055,,,,17406.0,"{'length_mm': [550.0], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,,2025-11-17 09:32:36.100801,2025-11-17T09:40:42.470026
DZ2731-CL,DZ2731-CL,Light Duty Slide with Lock-In DZ2731-CL,"Light Duty Slide with Lock-In DZ2731-CL: Compact, Secure, and Reliable The DZ2731-CL is a light-duty slide engineered for environments that require secure positioning and space-efficient design. Featuring a 100% extension capability, this compact slide offers full drawer access while supporting loads up to 30kg, making it ideal for lighter storage and display applications. With a low profile of 27 mm and a slide thickness of 19.1 mm, the DZ2731-CL fits seamlessly into slim cabinetry and shallow enclosures, optimising space without compromising strength or reliability. Its lock-in feature ensures drawers remain securely closed, beneficial for mobile or high-traffic retail environments. Applications Lockable Shelves - Storage in mobile applications where the drawer must remain closed, e.g. trolleys, van storage, ambulances. Mobile Merchandising Carts - Lock-in shelves that stay put while moving through aisles. Medical equipment - 100% extension and a lock-in mechanism makes this slide ideal for use in hospital carts, equipment drawers, etc. Lock-In Feature The DZ2731-CL telescopic slide is equipped with a refined lock-in mechanism that enhances both security and usability. Designed for applications where maintaining a closed position is critical, i.e. mobile environments or high-traffic areas, this mechanism engages automatically when the slide is fully retracted. A front-mounted lever release allows for smooth and intuitive unlocking, enabling quick access when needed. The dual-action lock-in lever can be pushed in either direction - up or down - to unlock the slide. This ensures reliable locking and easy unlocking at the same time. Compact Design Engineered with space efficiency in mind, the DZ2731-CL features a slim profile, measuring just 27 mm in height and 19.1 mm in thickness, ideal for integration into compact assemblies. Full Extension for Accessibility This slide offers 100% extension, allowing users complete access to the entire length of drawers or compartments. Full extension not only improves operational efficiency but also enhances safety and ergonomics by reducing the need to reach into confined or obstructed spaces.","Light duty slide, able to support loads of up to 30 kg 100% extension for easy access to the drawer's contents Front mounted lever for unlocking the slide Accuride International Limited guarantees its “Quick Ship”™ slides against defects in material and workmanship. Please read more under quality and warranty policy section.",,,"{'length_mm': [27.0, 19.1, 27.0, 19.1], 'thickness_mm': [], 'extension_percent': []}",,,False,Pair,,61.0,2025-11-17 09:32:36.101025,2025-11-17T09:40:42.470026
DZ2731-0020CL,DZ2731-0020CL,Light Duty Slide with Lock-In 200mm DZ2731-0020CL,,,,17382.0,"{'length_mm': [200.0], 'thickness_mm': [], 'extension_percent': []}",,0.547,False,,,2.0,2025-11-17 09:32:36.101049,2025-11-17T09:40:42.470026
DZ2731-0025CL,DZ2731-0025CL,Light Duty Slide with Lock-In 250mm DZ2731-0025CL,,,,17385.0,"{'length_mm': [250.0], 'thickness_mm': [], 'extension_percent': []}",,0.708,False,,,2.0,2025-11-17 09:32:36.101072,2025-11-17T09:40:42.470026
DZ2731-0030CL,DZ2731-0030CL,Light Duty Slide with Lock-In 300mm DZ2731-0030CL,,,,17388.0,"{'length_mm': [300.0], 'thickness_mm': [], 'extension_percent': []}",,0.871,False,,,2.0,2025-11-17 09:32:36.101095,2025-11-17T09:40:42.470026
DZ2731-0035CL,DZ2731-0035CL,Light Duty Slide with Lock-In 350mm DZ2731-0035CL,,,,17391.0,"{'length_mm': [350.0], 'thickness_mm': [], 'extension_percent': []}",,1.027,False,,,2.0,2025-11-17 09:32:36.101117,2025-11-17T09:40:42.470026
DZ2731-0040CL,DZ2731-0040CL,Light Duty Slide with Lock-In 400mm DZ2731-0040CL,,,,17394.0,"{'length_mm': [400.0], 'thickness_mm': [], 'extension_percent': []}",,1.189,False,,,2.0,2025-11-17 09:32:36.101141,2025-11-17T09:40:42.470026
DZ2731-0045CL,DZ2731-0045CL,Light Duty Slide with Lock-In 450mm DZ2731-0045CL,,,,17397.0,"{'length_mm': [450.0], 'thickness_mm': [], 'extension_percent': []}",,1.34,False,,,2.0,2025-11-17 09:32:36.101163,2025-11-17T09:40:42.470026
DZ2731-0050CL,DZ2731-0050CL,Light Duty Slide with Lock-In 500mm DZ2731-0050CL,,,,17403.0,"{'length_mm': [500.0], 'thickness_mm': [], 'extension_percent': []}",,1.51,False,,,2.0,2025-11-17 09:32:36.101185,2025-11-17T09:40:42.470026
